Ensembl_Gene_ID	FPKM_(+)4SUTP_512cell_rep1	FPKM_(+)4SUTP_256cell_rep1	FPKM_(+)4SUTP_128cell_rep1	FPKM_(+)4SUTP_512cell_rep2	FPKM_(+)4SUTP_256cell_rep2	FPKM_(+)4SUTP_128cell_rep2	FPKM_(-)4SUTP_128cell	FPKM_(-)4SUTP_256cell	FPKM_(-)4SUTP_512cell
ENSDARG00000059150	4.43026	1.36288	0.437415	2.89693	0.272742	0	0	0	0
ENSDARG00000059190	4.09391	4.9798	3.76108	4.12908	3.70868	3.47629	7.36453	3.4324	2.47743
ENSDARG00000059209	1.36733	2.14526	1.1932	0.805804	0.781879	0.690215	3.54899	2.33385	2.77886
ENSDARG00000059212	2.51357	3.0142	2.14652	0.982006	0.904254	0.823172	1.41531	0.710548	0.299597
ENSDARG00000059226	1.01125	1.40264	0.734938	0.575844	0.394119	0.272754	0.89131	0.490971	0.250228
ENSDARG00000059244	2.62315	2.61818	1.63037	0.840055	1.25861	1.59296	1.39364	0.860847	0.659618
ENSDARG00000059246	12.5839	6.19591	3.55811	3.53598	2.93393	1.70074	1.19815	0.86897	0.51775
ENSDARG00000059252	0.933036	1.19288	1.061	0.413675	0.392773	1.01921	0.906148	0.379393	0.075538
ENSDARG00000059269	1.53519	1.46929	0.778373	0.501655	0.592936	0.825371	1.87033	0.894437	0.932789
ENSDARG00000059279	9.83376	1.18375	0.298681	2.0897	0.269109	0.3356	0.0857195	0.106842	0.0302847
ENSDARG00000059287	1.05531	0.463227	0.622806	0.558818	0.669071	0.513336	1.17397	0.637676	0.371704
ENSDARG00000059295	0.0461721	0.0423804	0.0614756	0.127084	0.0264845	0.0563012	0.14245	0.090951	0.0153615
ENSDARG00000059301	3.0325	3.77816	3.05365	1.0042	1.41004	1.53785	1.37573	0.619351	0.625168
ENSDARG00000059303	9.78161	7.66408	7.25505	4.72953	5.9405	7.00481	12.8227	5.34738	3.12652
ENSDARG00000059304	1.61078	3.27901	2.27558	0.433127	0.412319	0.807266	1.99264	1.55366	0.654235
ENSDARG00000059305	0.657631	0.273539	0	0.0714824	0	0	0	0	0
ENSDARG00000059308	9.4067	13.3474	11.8615	5.38248	3.51634	5.46034	3.41741	2.2831	1.30608
ENSDARG00000059317	0.364514	0.803408	0.281759	0.357357	0.266703	0.485419	0.271634	0.0709527	0.155273
ENSDARG00000059322	1.7239	1.48286	2.48301	0.822388	0.955845	1.38338	2.13252	1.66828	0.867338
ENSDARG00000059323	9.5846	14.4345	8.86412	5.54481	5.13871	6.00348	8.84038	3.5091	2.37167
ENSDARG00000059327	13.3717	2.63641	0.403214	4.04102	0.88671	0.0366274	0.162161	0.0876725	0
ENSDARG00000059337	12.8598	6.56944	6.20445	5.88992	6.12414	3.34796	9.30142	11.1072	4.17311
ENSDARG00000059340	0.34141	0.486009	0.562481	0.28751	0.337122	0.339285	0.838376	0.529523	0.235389
ENSDARG00000059354	0.673403	0.659203	0.943978	0.404723	0.56883	0.209806	1.02949	0.492865	0.0473313
ENSDARG00000059357	14.0209	13.1755	8.91443	5.7918	4.18599	4.87262	4.4058	2.46772	1.35332
ENSDARG00000059360	48.9776	28.6222	18.2139	18.8384	11.1128	9.81891	9.00619	8.1068	6.42718
ENSDARG00000059373	67.1761	53.6247	24.3182	16.0002	13.8144	7.88095	11.8905	7.54066	5.17698
ENSDARG00000059398	37.0391	31.3071	19.3598	16.3758	8.27718	11.8955	21.5148	9.9933	6.91803
ENSDARG00000059404	1.08812	1.24936	1.25845	0.964293	1.11834	1.65947	1.75694	1.00488	1.0938
ENSDARG00000059406	11.0146	9.89989	8.25897	5.31466	3.23934	4.13676	7.75486	5.00327	3.81308
ENSDARG00000059414	1.88613	3.53754	2.37181	1.30764	1.36643	1.48591	3.29926	2.65765	1.69955
ENSDARG00000059418	1.30497	2.39004	2.14306	0.242037	1.32355	1.38069	3.84893	2.59205	1.3213
ENSDARG00000059437	0.604677	0.817271	0.836355	0.407307	0.633773	0.912714	0.573824	0.115012	0.109581
ENSDARG00000059442	1.51059	3.00903	2.50887	1.0614	1.32219	1.42071	3.517	2.86619	1.50977
ENSDARG00000059460	1.2182	2.26366	1.63104	0.860409	1.14932	1.15253	2.37194	1.4326	0.770099
ENSDARG00000059461	15.3438	18.4384	14.4411	7.28065	10.125	9.19588	16.219	11.0941	6.48517
ENSDARG00000059474	39.1054	36.687	35.1443	10.0309	10.8682	10.8703	32.4111	21.1388	8.72363
ENSDARG00000059475	5.34257	7.75814	5.31957	3.41353	4.19102	4.45758	7.60345	5.56907	2.90423
ENSDARG00000059529	1.1949	1.39444	1.17454	0.53135	0.488204	0.987016	1.16494	0.572865	0.367824
ENSDARG00000059535	0.743898	1.42197	0.175751	0.295013	0.289266	0.559602	1.61906	0.699823	0.517531
