name	PC1	PC2	PC3	group
atac_L04575	10.498	2.012	0.364	highk4_prom
atac_L04583	6.615	-0.049	-0.823	highk4_prom
atac_P00918	13.88	2.579	-1.946	highk4_prom
atac_L04589	10.477	-0.047	-0.269	highk4_prom
atac_P00920	1.008	1.035	-3.201	highk4_prom
atac_L04599	2.027	-1.184	-3.606	highk4_prom
atac_L04602	4.49	-0.044	-3.243	highk4_prom
atac_L04603	8.213	5.938	-1.057	highk4_prom
atac_L04607	6.852	-0.59	-0.921	highk4_prom
atac_L04610	1.927	3.662	-3.258	highk4_prom
atac_P00924	10.129	1.14	-5.252	highk4_prom
atac_L04613	10.395	2.396	-2.28	highk4_prom
atac_L04616	10.627	-0.093	0.882	highk4_prom
atac_L04619	11.994	3.208	0.874	highk4_prom
atac_L04622	4.863	1.588	-2.986	highk4_prom
atac_L04627	9.756	0.89	-4.327	highk4_prom
atac_L04630	6.785	3.175	1.391	highk4_prom
atac_L04635	2.149	2.03	-4.346	highk4_prom
atac_L04636	8.82	4.498	0.697	highk4_prom
atac_P00927	14.137	5.557	3.014	highk4_prom
atac_L04638	5.891	0.16	-3.154	highk4_prom
atac_L04642	7.314	5.715	-0.533	highk4_prom
atac_L04644	13.214	5.565	-0.86	highk4_prom
atac_L04653	7.144	0.984	-2.845	highk4_prom
atac_L04655	0.602	0.805	-5.221	highk4_prom
atac_L04671	11.562	4.475	0.654	highk4_prom
atac_P00930	3.496	0.014	-3.432	highk4_prom
atac_L04678	5.626	1.347	-0.528	highk4_prom
atac_P00934	6.151	2.562	-1.714	highk4_prom
atac_L04683	2.795	2.109	-3.596	highk4_prom
atac_L04691	11.393	4.153	2.632	highk4_prom
atac_L04699	5.783	-0.434	-2.367	highk4_prom
atac_L04703	7.544	4.603	-2.08	highk4_prom
atac_L04720	10.424	2.886	-3.799	highk4_prom
atac_P00950	11.504	1.254	2.834	highk4_prom
atac_L04723	7.298	2.908	0.324	highk4_prom
atac_L04725	8.447	1.845	-2.911	highk4_prom
atac_L04726	4.84	3.321	0.486	highk4_prom
atac_L04729	8.09	3.357	0.731	highk4_prom
atac_L04733	7.535	1.821	-1.253	highk4_prom
atac_L04746	8.589	0.64	-1.754	highk4_prom
atac_L04750	1.999	-0.324	-2.6	highk4_prom
atac_P00960	3.229	3.878	-3.985	highk4_prom
atac_L04772	3.859	0.769	-3.3	highk4_prom
atac_L04775	9.232	3.489	3.531	highk4_prom
atac_L04781	1.689	0.19	-3.16	highk4_prom
atac_L04785	13.342	4.19	0.002	highk4_prom
atac_P00968	6.642	1.069	-1.205	highk4_prom
atac_L04788	10.001	0.174	-0.686	highk4_prom
atac_L04793	17.277	1.274	0.527	highk4_prom
atac_L04279	6.024	1.901	-1.848	highk4_prom
atac_L04280	6.193	2.902	-1.532	highk4_prom
atac_L04814	7.07	1.372	-0.743	highk4_prom
atac_L04816	4.04	0.57	-3.335	highk4_prom
atac_P00855	4.927	3.811	-4.575	highk4_prom
atac_L04281	7.943	4.457	-3.603	highk4_prom
atac_L04824	4.998	2.558	-3.883	highk4_prom
atac_P00984	4.381	1.284	-3.614	highk4_prom
atac_L04834	14.899	4.748	2.898	highk4_prom
atac_L04843	4.444	1.609	-1.927	highk4_prom
atac_P00989	5.239	0.719	-4.972	highk4_prom
atac_L04857	9.475	0.06	-2.482	highk4_prom
atac_L04283	7.817	4.296	1.259	highk4_prom
atac_P01003	9.193	-0.071	-3.301	highk4_prom
atac_L04890	2.854	-0.309	-2.602	highk4_prom
atac_P01008	8.697	-0.911	-3.472	highk4_prom
atac_P01011	10.541	3.377	-1.367	highk4_prom
atac_L04910	8.655	3.417	-2.133	highk4_prom
atac_L04293	-0.765	2.539	-2.97	highk4_prom
atac_L04928	7.143	3.073	-0.683	highk4_prom
atac_L04930	9.286	0.846	-2.94	highk4_prom
atac_L04935	7.811	4.945	-4.566	highk4_prom
atac_L04936	7.196	1.521	-0.489	highk4_prom
atac_L04937	2.561	-0.497	-2.394	highk4_prom
atac_L04940	6.273	1.396	-4.446	highk4_prom
atac_L04943	9.091	3.109	-1.568	highk4_prom
atac_L04948	5.263	5.281	-2.756	highk4_prom
atac_L04950	6.228	1.705	-2.275	highk4_prom
atac_L04951	6.803	4.089	-1.849	highk4_prom
atac_L04952	8.449	1.768	-2.84	highk4_prom
atac_L04953	11.129	0.805	-4.196	highk4_prom
atac_L04954	4.544	-0.033	-2.336	highk4_prom
atac_P01025	3.141	2.69	-5.406	highk4_prom
atac_L04970	15.118	-0.425	-0.368	highk4_prom
atac_L04974	6.774	0.773	-2.851	highk4_prom
atac_L04975	10.038	2.965	-4.345	highk4_prom
atac_L04977	9.595	-2.293	-1.02	highk4_prom
atac_L04979	2.239	0.318	-3.341	highk4_prom
atac_L04298	1.599	1.373	-2.384	highk4_prom
atac_L04989	6.094	2.524	-2.314	highk4_prom
atac_L04996	6.303	3.992	-0.258	highk4_prom
atac_L05002	1.973	0.982	-2.839	highk4_prom
atac_L05005	3.4	1.974	-1.142	highk4_prom
atac_L05006	10.512	3.441	1.899	highk4_prom
atac_L05007	8.489	5.142	0.212	highk4_prom
atac_P01045	10.219	-1.521	-3.174	highk4_prom
atac_L05030	-0.324	1.537	-2.061	highk4_prom
atac_P00859	4.079	3.599	-1.908	highk4_prom
atac_L05058	1.038	2.515	-3.701	highk4_prom
atac_L05089	10.535	1.522	-0.457	highk4_prom
atac_L04307	4.695	2.69	-2.033	highk4_prom
atac_L05111	7.792	6.196	-0.069	highk4_prom
atac_L05112	5.558	1.485	-0.248	highk4_prom
atac_L05141	3.884	1.799	-2.789	highk4_prom
atac_L05148	2.989	1.3	-1.839	highk4_prom
atac_L05181	10.814	-0.764	1.382	highk4_prom
atac_L04317	10.697	0.691	1.481	highk4_prom
atac_L05227	5.534	2.534	-2.404	highk4_prom
atac_L04207	0.293	5.554	-1.142	highk4_prom
atac_L05245	0.645	1.524	-3.224	highk4_prom
atac_L05249	6.105	2.978	-4.979	highk4_prom
atac_L05250	3.691	2.37	-3.811	highk4_prom
atac_L05281	7.369	1.879	-1.937	highk4_prom
atac_L05301	0.108	4.496	-2.379	highk4_prom
atac_L05354	2.451	2.045	-3.399	highk4_prom
atac_L04336	1.247	3.14	-1.845	highk4_prom
atac_P00866	4.975	2.27	-1.2	highk4_prom
atac_L04344	11.599	5.042	2.737	highk4_prom
atac_L04345	1.782	2.373	-4.795	highk4_prom
atac_P00868	4.876	0.617	-2.582	highk4_prom
atac_L04359	6.241	0.435	-3.636	highk4_prom
atac_L04212	3.858	3.265	-0.033	highk4_prom
atac_L04364	0.833	1.977	-2.441	highk4_prom
atac_L04377	5.163	3.822	0.125	highk4_prom
atac_L04391	2.417	-1.85	-2.346	highk4_prom
atac_L04221	6.356	3.297	-2.041	highk4_prom
atac_L04402	8.833	-1.08	-0.11	highk4_prom
atac_L04409	6.786	1.066	-0.452	highk4_prom
atac_P00896	9.855	-0.358	0.632	highk4_prom
atac_L04228	3.68	5.205	-1.173	highk4_prom
atac_P00897	11.16	1.86	0.975	highk4_prom
atac_L04230	0.331	2.457	-4.225	highk4_prom
atac_L05466	5.645	3.082	0.013	highk4_prom
atac_L05696	10.588	3.102	-7.406	highk4_prom
atac_L05702	1.146	1.289	-4.601	highk4_prom
atac_L05469	12.569	2.015	1.756	highk4_prom
atac_L05470	6.686	-1.23	0.097	highk4_prom
atac_L05711	6.009	3.164	-1.1	highk4_prom
atac_L05713	4.761	2.282	-1.847	highk4_prom
atac_P01186	7.055	1.277	-2.542	highk4_prom
atac_L05727	4.168	3.7	-3.408	highk4_prom
atac_L05731	0.463	4.193	-4.131	highk4_prom
atac_P01188	3.177	2.766	-1.982	highk4_prom
atac_L05481	9.721	1.634	-1.121	highk4_prom
atac_L05754	8.786	1.539	-4.153	highk4_prom
atac_L05755	6.774	1.325	-6.625	highk4_prom
atac_P01118	2.071	0.2	-3.018	highk4_prom
atac_L05484	-1.065	1.356	-4.783	highk4_prom
atac_L05766	4.447	-4.981	-1.62	highk4_prom
atac_L05780	10.123	-1.133	-3.265	highk4_prom
atac_L05808	4.452	3.039	-1.345	highk4_prom
atac_L05809	12.866	0.587	-1.564	highk4_prom
atac_L05813	6.096	-0.166	-1.646	highk4_prom
atac_L05814	11.114	2.094	-2.786	highk4_prom
atac_L05822	8.924	1.963	-1.92	highk4_prom
atac_P01201	8.089	1.169	-2.012	highk4_prom
atac_L05830	13.795	0.668	-2.042	highk4_prom
atac_L05832	12.439	3.954	3.287	highk4_prom
atac_L05837	2.434	-0.07	-5.77	highk4_prom
atac_L05883	7.277	3.802	-2.561	highk4_prom
atac_L05887	6.002	2.961	-0.931	highk4_prom
atac_L05891	2.699	1.743	-2.713	highk4_prom
atac_L05902	8.993	2.538	-1.564	highk4_prom
atac_P01230	-1.37	1.973	-4.252	highk4_prom
atac_L05939	3.681	-0.904	-3.384	highk4_prom
atac_L05963	10.779	4.16	0.924	highk4_prom
atac_L05964	9.034	-1.299	-2.792	highk4_prom
atac_L05968	11.08	5.247	1.305	highk4_prom
atac_L05970	5.624	0.992	-2.997	highk4_prom
atac_L05972	6.516	0.744	-3.044	highk4_prom
atac_L05975	9.958	0.162	0.732	highk4_prom
atac_L05429	2.168	0.108	-5.382	highk4_prom
atac_L05990	5.201	-0.159	-3.701	highk4_prom
atac_L05992	7.965	0.873	-5.06	highk4_prom
atac_L05504	2.321	3.586	-1.678	highk4_prom
atac_L06000	7.772	1.214	-0.476	highk4_prom
atac_L06002	1.942	-0.03	-4.295	highk4_prom
atac_L05506	4.732	-0.163	-1.594	highk4_prom
atac_L06008	6.043	0.405	-6.054	highk4_prom
atac_P01247	4.813	0.809	-4.798	highk4_prom
atac_L06009	0.607	-0.258	-2.778	highk4_prom
atac_L06011	-1.03	4.045	-4.593	highk4_prom
atac_L05508	2.212	-0.395	-3.059	highk4_prom
atac_P01248	2.776	3.758	-1.924	highk4_prom
atac_L06018	10.705	3.852	-0.268	highk4_prom
atac_P01250	6.213	0.512	-2.587	highk4_prom
atac_L06024	6.534	1.065	-4.541	highk4_prom
atac_L06026	7.955	3.497	-1.997	highk4_prom
atac_L05511	1.003	2.492	-2.696	highk4_prom
atac_L06029	5.794	1.737	-4.085	highk4_prom
atac_L06030	8.527	-0.544	-0.006	highk4_prom
atac_L06037	2.398	1.096	-0.703	highk4_prom
atac_L06041	6.052	1.143	-2.13	highk4_prom
atac_P01258	3.105	2.736	-3.813	highk4_prom
atac_L06049	1.696	0.52	-3.488	highk4_prom
atac_L06052	7.888	5.389	-0.311	highk4_prom
atac_L06053	10.308	0.513	-3.423	highk4_prom
atac_L06055	10.907	4.4	1.452	highk4_prom
atac_L06056	7.854	0.382	-3.653	highk4_prom
atac_L06057	11.204	4.376	-0.924	highk4_prom
atac_L06058	11.726	1.157	-0.107	highk4_prom
atac_L06059	11.393	2.514	3.794	highk4_prom
atac_L06064	12.482	-1.869	-2.528	highk4_prom
atac_P01266	3.177	4.308	-3.085	highk4_prom
atac_L06086	5.827	-0.528	-1.108	highk4_prom
atac_P01268	3.213	0.726	-2.634	highk4_prom
atac_L06095	3.335	2.144	-3.122	highk4_prom
atac_L06097	10.128	-0.33	-0.08	highk4_prom
atac_L06105	4.047	0.494	-2.929	highk4_prom
atac_L06116	0.529	0.651	-3.569	highk4_prom
atac_L06122	14.23	2.546	0.597	highk4_prom
atac_L05517	7.22	2.526	-2.594	highk4_prom
atac_L06140	6.398	1.361	-6.221	highk4_prom
atac_L06142	3.608	4.173	-2.449	highk4_prom
atac_L06144	8.811	1	0.483	highk4_prom
atac_L06145	5.365	1.976	-3.575	highk4_prom
atac_L06156	4.732	1.734	-1.505	highk4_prom
atac_L06164	1.687	0.744	-1.179	highk4_prom
atac_L06165	7.785	0.137	-2.104	highk4_prom
atac_L06176	7.146	2.256	-2.57	highk4_prom
atac_L06177	7.45	4.155	-1.598	highk4_prom
atac_L06178	6.985	2.199	-4.87	highk4_prom
atac_L06179	4.701	2.752	-2.542	highk4_prom
atac_L06180	3.673	5.303	-0.295	highk4_prom
atac_L06187	7.017	2.828	-1.612	highk4_prom
atac_L06190	4.688	3.161	-2.703	highk4_prom
atac_L06195	2.754	2.134	-2.104	highk4_prom
atac_L06197	7.434	0.145	1.707	highk4_prom
atac_L06212	9.121	1.142	-0.927	highk4_prom
atac_L06215	6.155	0.585	-2.195	highk4_prom
atac_L06220	6.463	2.941	-2.596	highk4_prom
atac_L06221	6.418	3.416	-4.173	highk4_prom
atac_L06222	3.25	1.187	-2.777	highk4_prom
atac_L06223	2.762	-0.79	-3.185	highk4_prom
atac_P01306	4.498	2.459	-3.415	highk4_prom
atac_L06233	10.879	4.663	-2.602	highk4_prom
atac_L06248	7.967	2.139	-1.844	highk4_prom
atac_L06256	14.262	1.742	1.154	highk4_prom
atac_L06257	4.184	1.146	-4.093	highk4_prom
atac_L06262	4.694	1.518	-3.637	highk4_prom
atac_L06263	4.461	2.176	-5.495	highk4_prom
atac_L06264	5.625	1.137	-4.078	highk4_prom
atac_L06268	8.035	0.359	-0.285	highk4_prom
atac_L06270	2.97	4.331	-4.22	highk4_prom
atac_L06277	18.044	5.4	3.104	highk4_prom
atac_L06280	5.367	3.479	-1.531	highk4_prom
atac_L06284	8.213	0.995	-0.184	highk4_prom
atac_P01315	10.735	-0.523	-3.519	highk4_prom
atac_L06289	9.606	1.074	-1.78	highk4_prom
atac_L06306	3.485	1.156	-0.727	highk4_prom
atac_L05539	4.224	1.82	-3.145	highk4_prom
atac_L06330	11.379	3.277	-2.273	highk4_prom
atac_L06333	3.264	-0.056	-2.995	highk4_prom
atac_L06335	7.686	-1.702	-1.696	highk4_prom
atac_L06338	8.043	2.579	-1.382	highk4_prom
atac_P01331	2.421	0.236	-2.801	highk4_prom
atac_L06339	11.917	1.549	-0.729	highk4_prom
atac_L06346	7.81	-1.694	-2.319	highk4_prom
atac_L06351	5.973	1.289	-1.243	highk4_prom
atac_L06352	11.114	3.846	-1.627	highk4_prom
atac_L06355	8.955	1.252	-2.786	highk4_prom
atac_P01336	5.743	1.787	-0.165	highk4_prom
atac_L06365	11.101	2.359	4.239	highk4_prom
atac_L06371	6.983	4.668	-3.343	highk4_prom
atac_L06373	8	0.57	-1.854	highk4_prom
atac_L06374	10.685	-0.064	-3.475	highk4_prom
atac_L06375	5.815	2.988	0.487	highk4_prom
atac_L06376	6.559	0.719	-2.493	highk4_prom
atac_L06379	3.366	2.527	-3.901	highk4_prom
atac_L06380	8.153	3.737	-3.877	highk4_prom
atac_P01339	10.327	1.29	-1.909	highk4_prom
atac_L06382	-0.92	1.731	-3.063	highk4_prom
atac_L06383	10.048	1.155	-1.703	highk4_prom
atac_L06384	2.14	0.645	-4.283	highk4_prom
atac_L06388	6.196	3.601	-2.852	highk4_prom
atac_L06389	10.073	3.55	0.511	highk4_prom
atac_L06390	10.733	3.696	1.603	highk4_prom
atac_L06391	0.968	1.177	-3.724	highk4_prom
atac_L06400	11.58	2.977	0.359	highk4_prom
atac_L06415	0.964	-0.236	-3.571	highk4_prom
atac_L06440	2.808	3.419	-2.088	highk4_prom
atac_L05549	6.994	2.917	-0.149	highk4_prom
atac_L05550	7.659	5.501	0.116	highk4_prom
atac_L05552	0.002	0.173	-3.441	highk4_prom
atac_L06458	4.207	-0.088	-0.956	highk4_prom
atac_L06461	9.352	0.235	-1.284	highk4_prom
atac_L06462	8.262	1.229	-3.649	highk4_prom
atac_L06464	3.93	1.955	-4.2	highk4_prom
atac_L06471	11.011	1.864	-2.399	highk4_prom
atac_P01132	4.121	4.777	-4.788	highk4_prom
atac_L06512	11.71	4.988	-1.881	highk4_prom
atac_L06521	9.424	6.222	-1.958	highk4_prom
atac_L06523	4.566	3.606	-1.736	highk4_prom
atac_L06528	9.635	2.337	0.211	highk4_prom
atac_L05556	7.636	2.813	-3.38	highk4_prom
atac_L06550	8.278	1.389	-0.382	highk4_prom
atac_L06559	2.377	1.711	-3.953	highk4_prom
atac_L05559	8.426	2.839	-3.697	highk4_prom
atac_L06579	4.193	-0.771	-2.995	highk4_prom
atac_L06603	14.198	3.202	4.231	highk4_prom
atac_L05562	4.183	2.767	-3.83	highk4_prom
atac_L05563	11.936	-0.22	-2.93	highk4_prom
atac_L06613	-0.222	0.758	-3.02	highk4_prom
atac_L06618	9.708	1.82	-1.578	highk4_prom
atac_L06620	2.768	2.612	-2.038	highk4_prom
atac_L06634	6.881	0.709	-1.133	highk4_prom
atac_L06663	5.87	0.603	-1.28	highk4_prom
atac_L06670	6.843	-0.147	-2.415	highk4_prom
atac_L06671	6.343	4.396	-1.401	highk4_prom
atac_L06672	6.743	1.466	-2.856	highk4_prom
atac_L06693	8.376	0.027	-3.338	highk4_prom
atac_L06696	-0.432	0.58	-2.085	highk4_prom
atac_L06719	5.629	2.671	-3.722	highk4_prom
atac_L06722	7.005	3.444	3.437	highk4_prom
atac_L06726	6.365	1.765	-2.847	highk4_prom
atac_L05571	6.486	0.808	-2.842	highk4_prom
atac_L06744	4.635	1.852	-2.661	highk4_prom
atac_L06767	3.3	0.806	-1.682	highk4_prom
atac_L06779	6.373	4.843	-2.542	highk4_prom
atac_L05578	6.673	2.031	0.478	highk4_prom
atac_L06801	6.552	2.341	-3.697	highk4_prom
atac_L06806	1.134	1.213	-1.971	highk4_prom
atac_L05444	6.957	2.557	0.369	highk4_prom
atac_P01402	10.395	1.307	-3.575	highk4_prom
atac_L06811	-1.13	2.284	-1.949	highk4_prom
atac_L06812	2.966	1.257	-4.21	highk4_prom
atac_L06815	6.63	1.107	-4.413	highk4_prom
atac_L06879	3.59	0.996	-1.543	highk4_prom
atac_L06910	3.227	1.488	-2.891	highk4_prom
atac_L05446	6.645	6.56	2.289	highk4_prom
atac_L05598	-0.367	1.009	-1.429	highk4_prom
atac_P01159	8.528	3.449	1.362	highk4_prom
atac_L05452	2.324	0.708	-1.735	highk4_prom
atac_L05626	8.424	2.306	-0.266	highk4_prom
atac_L05631	3.912	3.637	-4.706	highk4_prom
atac_P01164	5.93	-0.559	-4.348	highk4_prom
atac_L05456	4.207	4.471	-0.28	highk4_prom
atac_L05649	5.197	2.455	-2.325	highk4_prom
atac_L05652	4.991	3.026	-3.742	highk4_prom
atac_L05653	3.891	2.056	-2.988	highk4_prom
atac_L05660	14.117	3.563	-2.87	highk4_prom
atac_P01172	12.043	2.664	2.361	highk4_prom
atac_L05664	9.64	3.43	-0.277	highk4_prom
atac_L05668	6.415	1.414	-1.925	highk4_prom
atac_L05670	1.499	1.264	-0.778	highk4_prom
atac_L05671	5.766	3.651	0.323	highk4_prom
atac_L07268	14.239	1.622	0.999	highk4_prom
atac_L07274	8.63	4.179	-1.825	highk4_prom
atac_L07000	8.692	-0.074	-4.686	highk4_prom
atac_P01464	9.479	1.196	-0.96	highk4_prom
atac_L07010	7.456	3.546	-0.473	highk4_prom
atac_L07290	3.298	1.148	-0.366	highk4_prom
atac_L07015	5.842	2.77	-1.987	highk4_prom
atac_L07343	7.019	-0.378	1.61	highk4_prom
atac_L07344	12.109	0.816	-1.04	highk4_prom
atac_L07345	6.724	0.382	-1.993	highk4_prom
atac_L07346	6.066	0.124	-1.397	highk4_prom
atac_L07347	14.03	2.311	1.017	highk4_prom
atac_L07352	8.345	1.13	-1.937	highk4_prom
atac_L07369	8.816	2.437	-2.634	highk4_prom
atac_P01480	7.611	0.315	-2.454	highk4_prom
atac_L07378	8.627	-0.977	-0.806	highk4_prom
atac_L07383	13.657	-0.762	1.433	highk4_prom
atac_L07386	11.048	4.455	1.837	highk4_prom
atac_L07391	12.16	6.972	-0.032	highk4_prom
atac_L07393	8.152	0.34	-1.389	highk4_prom
atac_L07407	7.223	1.888	-1.396	highk4_prom
atac_L07412	4.859	0.983	-4.174	highk4_prom
atac_L07414	10.621	1.84	-1.943	highk4_prom
atac_P01485	-0.283	0.136	-3.42	highk4_prom
atac_L07432	4.966	1.274	-2.285	highk4_prom
atac_L07033	4.736	2.509	-1.667	highk4_prom
atac_L07455	5.668	4.109	0.709	highk4_prom
atac_L07467	3.865	1.508	-0.595	highk4_prom
atac_L07470	7.319	1.498	2.438	highk4_prom
atac_L07475	13.635	1.157	-0.828	highk4_prom
atac_L07494	9.839	4.66	2.659	highk4_prom
atac_L07502	15.925	0.894	2.258	highk4_prom
atac_P01504	11.523	0.764	0.094	highk4_prom
atac_L07507	11.235	5.427	1.146	highk4_prom
atac_L07510	4.803	2.368	-5.547	highk4_prom
atac_L07511	7.448	0.903	-4.214	highk4_prom
atac_L07514	6.017	4.254	0.144	highk4_prom
atac_L07525	8.132	2.745	-5.134	highk4_prom
atac_L07531	11.695	0.959	-0.454	highk4_prom
atac_L07534	6.083	4.309	-2.09	highk4_prom
atac_L07536	10.59	3.694	-0.947	highk4_prom
atac_L07543	7.108	1.534	-4.103	highk4_prom
atac_L07546	7.539	5.263	-2.751	highk4_prom
atac_P01510	3.673	-0.074	-4.142	highk4_prom
atac_P01513	12.543	2.378	-1.734	highk4_prom
atac_L07562	9.286	0.592	0.228	highk4_prom
atac_L07564	2.821	0.67	-3.652	highk4_prom
atac_L07568	8.305	4.587	4.402	highk4_prom
atac_P01431	6.318	2.072	-0.183	highk4_prom
atac_L07581	5.594	0.255	-0.542	highk4_prom
atac_L07583	2.635	1.347	-2.646	highk4_prom
atac_L07587	2.521	0.174	-2.929	highk4_prom
atac_L07589	10.099	3.753	-1.398	highk4_prom
atac_L07591	11.225	3.457	-3.029	highk4_prom
atac_L07594	6.625	4.419	1.631	highk4_prom
atac_L07603	9.546	2.409	0.536	highk4_prom
atac_L07625	10.518	-0.248	-1.854	highk4_prom
atac_L07631	4.801	0.432	-3.732	highk4_prom
atac_L07635	4.833	1.108	-4.366	highk4_prom
atac_L07636	12.298	3.932	-1.486	highk4_prom
atac_L07640	9.361	1.758	-3.568	highk4_prom
atac_L07679	2.146	1.352	-0.131	highk4_prom
atac_L07682	8.592	-0.202	-2.013	highk4_prom
atac_L07069	12.516	1.854	-3.725	highk4_prom
atac_L07690	14.57	3.091	-1.944	highk4_prom
atac_L07694	10.432	1.873	-2.568	highk4_prom
atac_L07695	9.898	1.391	-0.708	highk4_prom
atac_L07697	3.117	2.585	0.143	highk4_prom
atac_L07703	12.732	2.338	-0.142	highk4_prom
atac_L07705	9.418	3.877	-1.029	highk4_prom
atac_L07710	11.176	3.549	-3.064	highk4_prom
atac_L07716	7.532	2.553	1.165	highk4_prom
atac_L07718	8.233	-0.055	-5.057	highk4_prom
atac_L07736	8.151	3.015	-2.13	highk4_prom
atac_L07737	10.998	2.739	-2.74	highk4_prom
atac_P01552	13.563	1.92	-3.666	highk4_prom
atac_L07738	13.406	-0.631	0.285	highk4_prom
atac_L07739	9.472	6.059	0.135	highk4_prom
atac_L07741	14.184	0.705	-1.654	highk4_prom
atac_L07746	7.456	4.694	-3.599	highk4_prom
atac_L07750	3.657	3.193	-3.232	highk4_prom
atac_L07757	8.15	0.716	0.221	highk4_prom
atac_L07780	7.957	0.65	-3.989	highk4_prom
atac_P01578	9.775	2.672	-2.719	highk4_prom
atac_L07826	8.888	-0.635	-2.167	highk4_prom
atac_L07828	6.327	0.014	-1.295	highk4_prom
atac_L07830	9.684	5.021	1.394	highk4_prom
atac_P01580	13.916	-0.628	-0.614	highk4_prom
atac_L07837	7.307	4.015	-0.136	highk4_prom
atac_L07839	8.741	3.679	-3.996	highk4_prom
atac_L07840	6.445	3.991	1.993	highk4_prom
atac_L07847	14.008	0.386	-2.068	highk4_prom
atac_L07848	12.073	4.42	-3.209	highk4_prom
atac_L07849	9.6	3.494	-3.961	highk4_prom
atac_L07861	11.183	4.197	-1.318	highk4_prom
atac_L07864	12.464	2.886	-1.763	highk4_prom
atac_L07090	4.991	2.817	-0.196	highk4_prom
atac_P01597	3.244	1.757	-5.034	highk4_prom
atac_P01598	4.957	3.445	-0.663	highk4_prom
atac_L07909	7.483	2.062	-3.122	highk4_prom
atac_L07915	2.647	-0.58	-4.37	highk4_prom
atac_L07926	6.37	0.702	-4.181	highk4_prom
atac_L07927	6.567	0.359	-3.492	highk4_prom
atac_L07941	1.631	1.7	-3.274	highk4_prom
atac_L07995	17.777	2.233	1.206	highk4_prom
atac_L08005	6.982	1.554	-4.615	highk4_prom
atac_L08006	15.159	7.479	1.438	highk4_prom
atac_L08014	11.774	0.643	0.223	highk4_prom
atac_L07094	-0.153	2.459	-5.187	highk4_prom
atac_L07095	2.841	-0.247	-2.867	highk4_prom
atac_L08059	11.941	0.254	-0.937	highk4_prom
atac_L07099	0.613	2.048	-2.815	highk4_prom
atac_L08065	7.782	1.161	0.848	highk4_prom
atac_L08069	8.506	0.27	-4.428	highk4_prom
atac_L08070	6.654	0.662	-6.784	highk4_prom
atac_L08071	11.322	0.726	-3.485	highk4_prom
atac_L08075	-0.3	1.927	-1.878	highk4_prom
atac_L07102	8.881	1.66	-1.651	highk4_prom
atac_L07104	6.082	3.66	-1.021	highk4_prom
atac_L08132	6.081	2.657	0.782	highk4_prom
atac_L08134	5.654	2.564	-2.245	highk4_prom
atac_L08157	13.963	3.365	1.797	highk4_prom
atac_L08163	2.987	-1.047	-3.06	highk4_prom
atac_L08181	0.778	1.086	-3.131	highk4_prom
atac_L08182	6.708	3.82	-0.42	highk4_prom
atac_L08183	10.671	3.387	2.187	highk4_prom
atac_L08184	6.592	3.868	-1.778	highk4_prom
atac_L08185	7.925	1.882	-4.937	highk4_prom
atac_P01663	9.179	3.367	-4.209	highk4_prom
atac_L08186	5.2	4.888	-0.869	highk4_prom
atac_L08207	6.827	0.952	-1.795	highk4_prom
atac_L08211	3.038	5.448	-1.905	highk4_prom
atac_L08213	4.322	0.399	-4.402	highk4_prom
atac_L08216	4.696	4.507	0.182	highk4_prom
atac_L08219	4.61	2.162	-2.106	highk4_prom
atac_L08223	-1.209	1.39	-2.15	highk4_prom
atac_L08224	2.952	3.016	-0.121	highk4_prom
atac_L08230	0.291	1.926	-2.125	highk4_prom
atac_L08261	4.731	1.731	-2.145	highk4_prom
atac_P01679	3.657	1.956	-3.302	highk4_prom
atac_L08288	-1.895	3.974	-3.637	highk4_prom
atac_P01681	5.366	-0.755	-2.17	highk4_prom
atac_L08297	3.739	3.358	-2.624	highk4_prom
atac_L08299	10.4	0.758	-2.72	highk4_prom
atac_L08303	12.979	6.303	2.843	highk4_prom
atac_L08314	4.345	-0.911	-0.785	highk4_prom
atac_L08336	8.098	0.345	-1.313	highk4_prom
atac_L08338	1.971	2.559	-1.074	highk4_prom
atac_L08339	3.27	3.268	-2.407	highk4_prom
atac_L07139	9.725	1.34	-0.552	highk4_prom
atac_L07163	5.266	1.674	-1.001	highk4_prom
atac_L07165	6.352	3.221	-3.466	highk4_prom
atac_L07167	13.733	0.877	-0.946	highk4_prom
atac_L07178	8.965	2.756	1.28	highk4_prom
atac_L07181	13.26	1.579	2.854	highk4_prom
atac_L07188	10.655	-0.878	0.09	highk4_prom
atac_L06979	6.712	3.422	-0.691	highk4_prom
atac_P01451	7.331	0.853	-1.785	highk4_prom
atac_L07193	0.088	-3.08	-2.87	highk4_prom
atac_L07197	2.173	1.238	-4.541	highk4_prom
atac_L07207	12.418	1.958	-1.224	highk4_prom
atac_L07212	9.194	2.864	-0.047	highk4_prom
atac_L07214	6.249	1.386	-3.624	highk4_prom
atac_L07226	-0.598	-0.475	-5.328	highk4_prom
atac_L07230	7.584	6.177	0.381	highk4_prom
atac_L07231	2.916	1.807	-0.972	highk4_prom
atac_L07238	8.943	2.536	-2.659	highk4_prom
atac_L07240	7.314	5.104	0.007	highk4_prom
atac_L07246	16.904	4.255	3.827	highk4_prom
atac_L06992	4.194	3.735	-1.69	highk4_prom
atac_L07253	10.326	-0.114	-1.822	highk4_prom
atac_L08670	1.284	0.243	-1.99	highk4_prom
