name	PC1	PC2	PC3	PC4	PC5	PC6	category
atac_L29625	-2.11	0.923	1.69	-0.888	1.048	0.6	enh
atac_L29628	-4.229	0.011	0.535	3.093	0.933	0.568	enh
atac_L29635	-2.774	1.009	0.86	-0.905	2.45	-0.555	enh
atac_L29636	-0.735	1.145	1.929	-1.106	-0.416	-1.62	enh
atac_L29637	-1.224	0.248	0.965	-0.717	-0.565	-0.612	enh
atac_P05288	1.574	1.238	1.6	0.744	2.048	0.329	enh
atac_L29639	-6.296	-0.358	-0.629	0.376	-0.239	0.055	enh
atac_L29644	-5.957	0.138	-0.53	0.575	-0.111	-0.184	enh
atac_L29645	-1.953	0.58	1.098	-1.35	1.822	0.84	enh
atac_L29646	-6.073	-0.387	-1.178	0.388	0.153	0.238	enh
atac_L29649	-6.929	-0.252	-0.749	0.543	-0.266	0.116	enh
atac_P05290	-5.525	0.445	-0.81	0.221	-0.349	0.276	enh
atac_L29661	-6.364	-0.155	-0.849	0.431	-0.549	0.235	enh
atac_L29662	-4.992	0.325	-2.3	0.48	-0.068	0.415	enh
atac_L29664	-3.85	-0.362	0.491	-0.03	-0.555	-0.658	enh
atac_L29666	-5.304	0.171	-1.89	0.401	0.312	0.934	enh
atac_L29675	-7.029	-0.544	-0.527	0.422	-0.219	0.128	enh
atac_L29680	-5.545	0.237	-2.174	0.623	0.3	0.379	enh
atac_L29686	-6.714	0.077	-0.831	0.667	-0.058	0.263	enh
atac_L29692	0.229	-0.032	2.631	-1.092	-0.119	0.852	enh
atac_L29694	-6.486	-0.486	-0.268	0.177	0.04	0.231	enh
atac_L29695	-5.203	-0.565	1.18	2.656	0.097	1.052	enh
atac_L29696	-5.368	0.256	0.34	1.074	-0.705	0.554	enh
atac_L29697	-5.46	0.884	-0.02	-0.197	0.667	0.913	enh
atac_L29699	-4.515	-1.065	1.051	2.94	0.899	2.8	enh
atac_L29700	-4.632	-0.372	0.212	-0.672	0.478	1.486	enh
atac_L29701	-4.112	0.621	0.28	0.175	0.083	-0.276	enh
atac_L29702	-3.097	1.05	1.291	1.117	1.347	1.19	enh
atac_L29717	-3.584	-1.058	-0.901	-0.392	1.843	-0.131	enh
atac_L29718	-6.501	-0.884	-0.507	0.252	0.193	0.158	enh
atac_L29722	-6.963	-0.148	-0.569	0.419	-0.234	0.314	enh
atac_L29724	-5.289	0.134	-0.031	0.063	0.058	-0.019	enh
atac_L29726	-4.618	0.235	1.563	2.268	-0.107	3.585	enh
atac_L29732	-6.575	0.113	-0.013	-0.309	0.084	1.748	enh
atac_L29734	-7.325	-0.249	-0.746	0.543	-0.378	0.331	enh
atac_L29735	-6.283	0.735	-0.275	0.096	0.042	-0.239	enh
atac_P05292	-0.55	0.39	1.501	2.82	0.129	-1.178	enh
atac_L29740	-0.685	0.493	1.743	1.012	-0.842	-1.224	enh
atac_L29741	-3.026	1.044	1.019	0.057	1.295	-1.374	enh
atac_L29746	-5.894	-0.719	0.093	0.171	-0.625	-0.468	enh
atac_L29748	-6.389	-0.081	-0.72	0.433	0.016	0.259	enh
atac_L29750	-6.17	-0.345	-0.155	0.15	-0.023	0.085	enh
atac_L29752	-6.607	-0.31	-1.084	0.356	-0.122	0.466	enh
atac_L29755	-5.515	0.428	-1.84	0.351	-0.075	0.349	enh
atac_L29756	-6.599	-0.41	-0.071	0.136	0.019	0.295	enh
atac_L29757	-7.138	-0.121	-0.715	0.46	-0.148	0.093	enh
atac_L29758	-5.864	-0.131	0.159	-0.148	-0.043	0.361	enh
atac_L29759	-4.929	0.237	0.851	-0.706	-0.363	1.652	enh
atac_L29760	-3.745	-0.589	-0.925	0.803	-0.303	0.965	enh
atac_L29763	-3.808	-0.6	1.275	-0.474	0.458	-0.422	enh
atac_L29764	-3.03	0.141	0.439	-0.091	-0.501	-1.119	enh
atac_L29768	-6.492	0.633	-0.935	0.442	-0.114	-0.135	enh
atac_L29773	-4.682	-1.35	0.989	-0.929	-0.382	1.428	enh
atac_L29777	-5.636	-0.156	-0.921	0.421	-0.255	-0.643	enh
atac_L29778	-5.027	0.491	-1.185	0.244	0.255	-0.475	enh
atac_L29779	0.948	-0.146	0.719	-1.467	0.516	0.013	enh
atac_L29785	-6.755	-0.204	-0.916	0.311	-0.142	0.363	enh
atac_L29787	-2.549	1.324	-2.145	3.475	0.783	0.977	enh
atac_L29791	-6.551	0.283	0.191	-0.428	0.083	2.081	enh
atac_L29794	-5.06	0.374	-0.968	0.045	-0.025	0.203	enh
atac_L29796	-6.273	-1.698	-1.731	0.445	-0.425	0.769	enh
atac_L29801	-7.196	-0.223	-1.003	0.541	-0.344	0.389	enh
atac_L29802	-7.07	-0.511	-0.592	0.468	-0.139	0.114	enh
atac_L29804	-5.303	0.336	-0.574	0.018	0.542	-0.007	enh
atac_L29810	-4.655	-0.749	-0.519	1.009	-0.045	-0.272	enh
atac_L29813	-6.575	-1.163	-0.409	0.269	0.089	0.001	enh
atac_L29814	-5.881	0.157	-0.139	0.293	-0.144	-0.249	enh
atac_L29815	-6.886	-0.441	-0.333	0.365	-0.014	0.251	enh
atac_L29827	-4.292	-0.092	-1.391	0.206	0.313	-0.208	enh
atac_L29829	-4.975	-0.161	0.926	3.54	0.081	0.858	enh
atac_L29832	-6.828	-0.148	-0.474	0.472	-0.407	0.189	enh
atac_L29833	-6.606	-0.035	-0.73	0.443	-0.323	0.037	enh
atac_L29834	-5.901	0.425	-0.729	0.43	-0.182	-0.277	enh
atac_L29835	-5.711	0.539	-0.465	0.453	-0.639	-0.662	enh
atac_L29836	-5.28	0.379	-0.791	0.592	-0.348	-0.34	enh
atac_L29837	-2.915	1.358	-1.506	0.19	-0.15	0.175	enh
atac_L29838	-1.641	0.156	-1.725	2.649	-0.268	0.863	enh
atac_L29844	1.371	0.225	1.783	-0.79	1.023	-0.469	enh
atac_L29845	3.435	1.47	-1.18	-0.169	0.097	-1.247	enh
atac_L29846	5.212	1.964	-1.844	0.186	-1.621	-0.51	enh
atac_L29849	-3.395	0.473	-1.44	3.293	1.29	0.986	enh
atac_L29853	-6.452	-0.72	-1.211	0.511	-0.863	0.398	enh
atac_L29856	-5.532	0.118	-1.231	0.23	-0.855	0.069	enh
atac_L29857	-6.991	-0.185	-0.596	0.426	-0.142	0.283	enh
atac_L29858	-2.032	0.092	-3.373	0.004	-1.168	1.094	enh
atac_L29859	-6.612	-0.529	-0.433	1.129	0.405	-0.058	enh
atac_L29863	-6.482	-0.066	-0.705	0.473	-0.027	0.372	enh
atac_L29868	-5.383	-0.241	-0.5	-0.115	-0.633	0.456	enh
atac_L29872	-3.988	1.279	0.109	-0.454	0.657	0.812	enh
atac_L29873	-4.777	-0.275	1.134	-0.918	-0.413	1.814	enh
atac_L29874	-4.417	0.926	-1.428	0.051	-0.105	0.14	enh
atac_L29877	-2.256	0.925	0.421	-0.535	1.782	-1.58	enh
atac_L29883	-5.738	1.042	-0.322	0.23	-0.303	-0.237	enh
atac_L29886	-2.286	-0.415	-0.146	1.379	0.14	0.048	enh
atac_L29887	-7.393	-0.363	-0.733	0.543	-0.32	0.329	enh
atac_L29889	-5.984	0.543	-1.608	0.48	-0.068	0.65	enh
atac_L29895	-4.607	0.056	-0.062	3.729	1.39	1.667	enh
atac_P05297	-6.696	0.176	-0.48	0.435	-0.227	0.242	enh
atac_L29898	-7.333	-0.385	-0.706	0.521	-0.285	0.294	enh
atac_L29899	-7.194	-0.287	-0.673	0.533	-0.486	0.276	enh
atac_L29901	-1.01	-1.157	4.561	0.855	0.053	2.857	enh
atac_L29902	-0.038	-1.495	2.794	-1.03	-0.829	1.019	enh
atac_L29910	-5.659	-0.015	-0.192	0.143	-0.575	-0.038	enh
atac_L29911	-2.684	0.013	0.763	-0.429	-0.503	-0.937	enh
atac_L29912	-4.203	0.097	-0.934	0.109	-0.67	0.128	enh
atac_L29922	-5.867	-0.333	0.044	1.017	0.062	-0.19	enh
atac_L29923	-5.802	-0.761	0.419	0.844	0	-0.244	enh
atac_L29925	-4.423	0.614	0.36	-0.393	1.191	1.004	enh
atac_L29930	-3.477	0.224	0.29	0.784	-0.316	0.088	enh
atac_L29937	-7.189	-0.016	-0.689	0.525	-0.217	0.349	enh
atac_L29939	-4.259	0.801	0.881	-0.725	0.539	0.976	enh
atac_L29940	1.953	1.168	0.82	0.023	1.513	-2.063	enh
atac_L29949	-2.728	-0.512	0.177	3.431	0.649	1.685	enh
atac_L29952	-4.598	-0.244	-0.569	-0.656	0.559	2.05	enh
atac_L29955	-4.665	-0.327	0.019	0.035	1.01	-0.367	enh
atac_L29956	-6.535	0.186	-0.316	0.307	-0.45	-0.031	enh
atac_P05303	-4.927	0.334	0.278	1.432	-0.504	0.041	enh
atac_L29958	-5.766	-0.12	-1.049	0.48	-0.763	0.265	enh
atac_L29959	-5.145	0.059	-0.346	0.25	0.636	-0.477	enh
atac_L29961	-7.388	-0.282	-0.764	0.535	-0.312	0.347	enh
atac_L29962	1.463	-0.79	-0.012	-0.243	-0.108	1.798	enh
atac_L29972	-6.428	-0.529	-0.471	0.293	-0.329	0.135	enh
atac_L29976	-5.216	0.611	-1.005	0.295	-0.139	0.135	enh
atac_L29978	-6.222	0.04	-0.237	0.136	0.28	0.355	enh
atac_L29979	-6.681	0.098	-0.615	0.5	-0.143	0.152	enh
atac_L29981	-6.052	-0.632	-0.536	0.277	0.107	-0.125	enh
atac_L29988	-6.117	0.128	-0.084	1.008	0.326	-0.196	enh
atac_L29991	0.556	-0.497	2.366	-2.076	1.538	1.154	enh
atac_L29994	6.2	0.634	3.838	-2.964	-1.074	0.173	enh
atac_L30001	-6.216	0.539	-0.115	0.103	-0.376	0.481	enh
atac_L30003	-4.788	0.395	0.267	-0.687	0.22	1.398	enh
atac_L30012	-5.805	0.764	-0.429	0.512	0.212	-0.159	enh
atac_P05305	-1.633	1.452	0.539	0.368	0.911	1.207	enh
atac_L30015	-4.823	0.08	0.392	-0.107	0.179	-0.469	enh
atac_L30017	-6.438	-0.482	0.268	2.916	-0.195	1.277	enh
atac_L30018	-6.056	-0.51	0.176	1.235	-0.582	0.491	enh
atac_L30019	-6.331	-0.305	-0.558	0.548	-0.518	0.013	enh
atac_L30021	-1.855	0.944	1.409	0.108	-0.213	-0.753	enh
atac_L30025	-4.834	0.124	0.345	-0.03	-0.5	-0.195	enh
atac_L30026	-5.539	-0.243	0.131	-0.066	0.288	-0.329	enh
atac_L30029	-2.912	0.283	0.691	0.776	-0.503	-0.741	enh
atac_L30031	-0.883	1.776	-1.474	-0.555	0.261	1.767	enh
atac_L30034	-5.899	0.169	-0.596	0.207	0.53	-0.23	enh
atac_L30035	-5.806	0.177	-0.873	0.428	0.341	-0.358	enh
atac_L30037	-6.321	0.096	-0.748	2.161	0.252	1.119	enh
atac_L30039	-7.193	-0.237	-1.118	0.582	-0.224	0.363	enh
atac_P05306	-4.764	-0.811	-1.258	1.27	0.509	-0.033	enh
atac_L30043	-6.412	-0.497	-0.533	0.429	-0.38	0.163	enh
atac_L30044	-6.363	-0.62	-0.013	0.241	-0.541	0.144	enh
atac_L30045	-6.395	0.045	-0.441	0.394	-0.456	-0.076	enh
atac_L30046	-6.071	0.421	-0.994	0.512	-0.241	-0.181	enh
atac_L30047	-5.96	0.64	-0.828	0.346	-0.091	-0.16	enh
atac_L30049	-6.704	-0.337	-1.024	0.601	-0.465	0.166	enh
atac_L30050	-5.989	-0.34	-0.958	1.255	0.462	-0.116	enh
atac_L30051	-6.527	-0.395	-0.568	0.342	-0.356	0.264	enh
atac_P05307	9.274	2.992	0.76	3.125	0.176	0.37	enh
atac_L30055	-5.452	-0.77	-0.789	0.043	0.649	0.59	enh
atac_L30057	-7.102	-0.238	-0.69	0.526	-0.346	0.21	enh
atac_L30060	-2.628	0.147	-1.194	0.087	-1.238	-0.653	enh
atac_L30063	-4.863	1.524	-1.597	0.192	-0.153	-0.198	enh
atac_L30064	-4.736	0.434	-2.083	1.256	-0.304	0.411	enh
atac_L30065	-5.242	1.018	0.937	2.824	0.781	0.968	enh
atac_L30066	-5.873	0.188	-0.302	1	-0.004	-0.251	enh
atac_L30081	-5.488	-0.887	-0.75	0.196	-0.335	0.261	enh
atac_L30083	-4.507	0.386	1.202	0.396	-0.624	0.36	enh
atac_L30093	-6.324	-0.046	-0.569	0.381	-0.071	0.128	enh
atac_L30094	-7.309	-0.562	-0.979	0.524	-0.253	0.405	enh
atac_L30099	-6.893	-0.502	-0.406	0.256	0.024	0.283	enh
atac_P05310	-3.402	-1.167	0.762	0.635	0.069	0.271	enh
atac_P05311	-7.276	-0.217	-0.732	0.525	-0.255	0.31	enh
atac_L30105	-7.281	-0.36	-0.719	0.54	-0.261	0.256	enh
atac_L30106	-4.693	0.36	-0.443	-0.683	0.903	1.676	enh
atac_L30112	-7.206	-0.383	-0.63	0.468	-0.382	0.27	enh
atac_L30119	-5.392	0.19	-0.428	0.092	-0.583	-0.34	enh
atac_P05312	-5.631	0.215	-0.271	0.905	0.762	0	enh
atac_L30122	-4.895	0.471	0.254	0.717	-0.016	0.862	enh
atac_L30123	-3.248	-0.699	0.498	0.287	1.518	-0.12	enh
atac_L30124	-1.827	-0.269	1.418	0.113	0.15	1.086	enh
atac_L30133	-6.9	0.65	-0.746	0.432	0.063	-0.117	enh
atac_L30135	-3.408	1.289	-1.059	0.217	-0.493	-0.356	enh
atac_L30141	-6.95	-0.029	-0.581	0.474	-0.29	0.257	enh
atac_L30142	-4.746	-1.297	-1.243	0.446	-0.779	-0.267	enh
atac_L30144	-4.668	0.97	-0.788	0.105	-0.096	-0.389	enh
atac_L30146	-2.664	1.279	-1.651	0.257	-0.285	0.188	enh
atac_L30153	-6.581	0.194	-0.458	0.414	-0.291	-0.215	enh
atac_L30156	-6.974	-0.314	-0.508	1.159	0.297	-0.077	enh
atac_L30158	-6.681	-0.149	-0.317	1.459	-1.046	0.53	enh
atac_L30159	-4.472	-0.415	-1.602	0.119	0.646	0.631	enh
atac_L30161	-3.317	-0.087	1.428	2.323	2.77	1.483	enh
atac_L30162	-3.31	0.888	0.227	0.978	0.552	-1.018	enh
atac_L30166	-6.153	-0.115	-0.269	0.183	-0.107	0.305	enh
atac_L30167	-4.79	0.551	0.25	0.04	0.545	0.146	enh
atac_L30168	-7.13	-0.294	-0.436	1.489	-0.769	0.785	enh
atac_L30173	-5.288	0.373	-0.304	0.095	0.26	0.138	enh
atac_L30179	-6.394	-0.203	-0.991	0.377	-0.499	0.1	enh
atac_L30181	-6.326	-0.218	-1.429	0.316	0.009	0.187	enh
atac_L30182	-6.199	-0.583	-0.713	0.177	-0.266	0.179	enh
atac_L30183	-6.024	-0.619	-0.429	0.118	0.135	0.26	enh
atac_L30185	-6.659	-0.315	-1.029	0.477	-0.439	0.262	enh
atac_L30189	-1.81	0.775	-1.276	-0.262	-0.994	0.242	enh
atac_L30191	-4.507	1.05	-0.585	0.549	0.35	-0.778	enh
atac_L30194	-5.083	0.645	-1.113	0.296	0.006	0.417	enh
atac_P05314	-5.028	-0.777	0.39	2.455	1.887	-0.264	enh
atac_L30201	-3.615	1.539	-0.734	4.038	0.921	1.132	enh
atac_L30205	-6.185	-0.566	0.37	-0.006	0.158	0.225	enh
atac_L30206	-3.029	1.005	-0.975	2.746	1.961	0.85	enh
atac_L30220	-7.393	-0.363	-0.733	0.543	-0.32	0.329	enh
atac_L30226	-5.015	0.204	-0.167	3.266	0.191	1.504	enh
atac_L30227	-4.371	-1.798	-1.571	0.147	-1.024	0.493	enh
atac_P05315	-5.928	-0.599	-0.229	0.171	-0.746	-0.03	enh
atac_P05317	-4.694	-0.695	-0.643	0.075	-0.003	-0.517	enh
atac_L30230	-6.258	-0.694	0.03	0.852	0.416	0.052	enh
atac_L30232	-4.84	-1.046	-0.643	0.949	-0.263	0.513	enh
atac_L30234	-2.662	-1.123	1.956	0.528	0.667	-1.168	enh
atac_L30236	-4.285	-0.118	-0.023	0.957	0.127	-0.269	enh
atac_P05327	-6.562	-0.591	-0.244	0.246	0.181	0.132	enh
atac_P05328	-0.67	1.85	-0.919	-0.557	0.724	-0.364	enh
atac_L30238	-7.388	-0.282	-0.764	0.535	-0.312	0.347	enh
atac_L30242	-6.902	-0.65	-1.162	0.473	-0.036	0.283	enh
atac_L30243	-3.418	-1.818	0.046	1.906	1.084	-0.099	enh
atac_L30245	-0.627	0.65	0.227	0.773	-0.804	-0.978	enh
atac_L30247	1.438	0.471	-2.208	-0.535	-1.516	-0.348	enh
atac_L30258	-3.186	1.565	1.544	2.804	0.747	0.249	enh
atac_L30265	-1.246	-1.255	0.448	-0.543	-0.402	-0.31	enh
atac_L30266	-0.113	-2.443	0.206	-0.008	2.038	-2.09	enh
atac_L30275	-6.897	-0.699	-0.723	0.387	-0.399	0.252	enh
atac_L30279	-1.565	0.014	-1.203	-0.85	-0.107	1.78	enh
atac_L30280	-3.814	-1.174	0.327	-0.266	-0.637	0.269	enh
atac_L30284	-6.624	-0.767	-0.169	1.037	0.446	-0.093	enh
atac_P05333	-4.22	0.904	-0.407	0.024	0.698	0.27	enh
atac_L30289	-2.372	1.134	-0.786	-0.114	0.425	-1.11	enh
atac_L30291	-5.448	-0.277	0.731	-0.566	-0.142	0.749	enh
atac_L30292	-1.442	1.493	0.558	-0.239	-0.075	-1.431	enh
atac_P05334	-3.84	-0.986	0.578	-0.468	-0.451	0.911	enh
atac_L30299	-4.562	0.816	0.164	0.182	-0.466	-0.766	enh
atac_L30302	-5.538	-0.927	0.398	-0.141	-0.827	0.359	enh
atac_L30303	-2.327	-0.631	1.443	2.295	1.698	-0.484	enh
atac_L30304	-4.141	-1.263	0.621	0.694	-0.284	-0.39	enh
atac_L30306	3.228	1.956	0.975	-0.569	-0.717	1.412	enh
atac_L30308	-1.707	1.516	1.189	-0.453	1.078	-1.453	enh
atac_L30310	-2.043	-0.587	-0.645	-0.127	-0.422	-0.824	enh
atac_L30312	-1.525	0.4	-1.984	-0.671	2.574	1.117	enh
atac_L30313	-1.705	1.405	-1.605	0.068	1.382	1.245	enh
atac_L30314	-3.919	1.13	-0.086	0.906	0.504	-0.953	enh
atac_L30315	-0.929	-0.703	-1.175	-0.129	-0.916	-0.092	enh
atac_L30317	-4.181	-0.961	1.089	0.546	-0.078	-0.938	enh
atac_L30318	-5.715	-0.807	-0.206	0.187	-0.752	-0.096	enh
atac_P05337	-2.516	-0.103	0.999	-0.949	-0.004	0.928	enh
atac_L30326	0.602	-0.177	-0.742	0.586	3.405	-1.43	enh
atac_L30330	-3.896	0.711	0.369	0.602	1.271	-1.093	enh
atac_L30342	-4.908	0.845	0.223	-0.016	-0.109	-0.956	enh
atac_L30346	-2.159	0.645	0.266	-0.123	-0.016	-0.987	enh
atac_L30349	-6.056	-1.011	-0.721	0.301	-0.233	-0.28	enh
atac_L30350	-6.247	-0.32	-1.073	0.531	-0.885	-0.017	enh
atac_L30353	-5.896	-0.403	-1.297	0.369	0.309	-0.403	enh
atac_L30354	-3.959	0.94	-1.31	-0.074	0.177	-0.042	enh
atac_P05339	-1.123	1.091	-1.872	-0.248	0.498	-0.445	enh
atac_L30360	-7.323	-0.255	-0.746	0.539	-0.391	0.336	enh
atac_L30373	-0.448	1.93	-0.727	-0.183	-0.764	-1.072	enh
atac_L30374	-3.581	-1.119	0.469	0.999	-2.276	0.03	enh
atac_L30375	1.961	2.006	-0.496	-1.228	-0.555	0.922	enh
atac_L30376	2.447	1.269	-2.085	0.644	-0.203	-1.21	enh
atac_L30378	-2.988	1.756	0.272	-0.688	0.051	0.797	enh
atac_L30381	-5.652	-1.46	0.273	0.763	-0.62	0.133	enh
atac_L30383	-6.004	-0.215	-2.267	0.548	0.019	0.445	enh
atac_L30387	-6.919	-0.576	-0.507	0.448	-0.156	0.029	enh
atac_L30393	-2.311	-0.5	1.168	1.442	-0.802	-1.075	enh
atac_L30397	-6.472	-0.659	-0.185	0.146	0.276	0.136	enh
atac_L30400	-4.473	-1.151	0.548	-1.032	1.539	1.343	enh
atac_L30401	-6.251	0.563	-0.161	-0.382	0.54	1.161	enh
atac_L30410	-3.282	-0.645	0.993	-0.491	1.873	0.463	enh
atac_L30411	0.098	0.358	0.404	-0.637	-0.662	2.415	enh
atac_P05345	-4.604	-1.163	0.627	1.928	0.962	0.231	enh
atac_L34559	-5.267	-1.108	1.213	-0.073	0.749	1.073	enh
atac_L34560	-3.744	-2.166	2.203	2.314	-0.745	1.141	enh
atac_L34564	-5.564	-0.141	-0.853	0.273	0.136	-0.193	enh
atac_L34565	-4.933	-0.624	-0.328	1.39	-0.862	-0.342	enh
atac_L34566	-2.291	0.14	0.446	0.4	0.316	-1.23	enh
atac_L34570	-2.887	-0.574	0.934	-0.138	1.755	0.592	enh
atac_L34571	-5.148	-0.37	0.256	-0.073	-0.126	-0.626	enh
atac_L34572	-3.798	-0.238	-1.072	-0.487	0.101	1.944	enh
atac_L34573	-5.491	-0.471	0.706	-0.501	0.256	0.896	enh
atac_L34574	-4.611	-0.059	1.305	-0.826	-0.899	1.146	enh
atac_L34575	-4.511	-0.545	0.987	-0.275	-0.51	-0.308	enh
atac_L34576	-6.069	-0.92	-0.144	-0.233	0.164	0.609	enh
atac_L34578	-6.253	-0.925	-0.271	0.32	-0.728	0.152	enh
atac_L34579	-5.968	-0.249	-0.056	0.306	-0.353	-0.201	enh
atac_L34580	-4.765	-0.281	0.664	-0.355	-0.286	0.022	enh
atac_L34581	-6.432	0.082	-0.513	0.293	0.315	-0.316	enh
atac_L34582	-5.727	0.041	0.138	1.45	0.602	0.103	enh
atac_L34583	-2.678	-0.477	0.038	-0.199	0.685	0.089	enh
atac_L34585	-5.691	-0.487	0.232	-0.107	0.224	0.524	enh
atac_L34587	-7.077	-0.572	-0.57	0.475	-0.147	0.102	enh
atac_L34588	-3.77	1.425	1.163	-0.987	1.089	0.361	enh
atac_L34589	-2.813	0.088	0.231	-0.206	-0.573	-0.875	enh
atac_L34590	-5.175	-0.444	-0.43	0.17	-0.282	-0.911	enh
atac_L34592	-2.301	1.088	0.507	-0.382	0.559	-0.65	enh
atac_L34593	-5.82	-0.08	-0.298	0.234	0.256	-0.122	enh
atac_L34600	-4.558	-1.129	0.469	0.595	-0.922	-0.108	enh
atac_L34601	-3.311	-1.495	-0.462	-0.343	-0.12	-0.537	enh
atac_L34609	-5.779	-0.688	-1.294	0.334	-0.263	0.345	enh
atac_L34610	-2.931	-0.137	-1.223	-0.301	0.113	1.028	enh
atac_L34611	-4.329	0.254	0.984	-0.597	0.903	0.69	enh
atac_L34615	-3.092	0.415	0.735	-0.371	-0.322	-0.892	enh
atac_L34619	-6.412	-0.798	-0.227	0.107	0.092	0.19	enh
atac_L34621	-3.798	0.271	-0.056	-0.018	-0.839	-0.601	enh
atac_L34622	-2.784	0.756	1.001	-0.871	0.059	-0.739	enh
atac_L34623	-2.175	0.307	0.483	0.252	0.997	-1.221	enh
atac_P06112	-5.712	-0.617	-0.21	0.241	-0.108	-0.202	enh
atac_L34631	-2.636	0.275	1.237	-1.005	0.015	0.139	enh
atac_L34636	-3.242	-0.246	1.324	0.485	-1.185	-0.357	enh
atac_L34637	-1.901	0.633	1.673	0.682	-1.901	0.1	enh
atac_L34642	-1.684	1.887	-0.076	-0.424	-0.239	-1.043	enh
atac_L34644	-2.344	-0.343	0.64	0.144	1.967	-1.426	enh
atac_L34645	-5.083	-0.089	0.089	-0.082	0.181	0.103	enh
atac_L34655	-5.604	-0.14	-0.026	-0.115	-0.149	0.363	enh
atac_L34664	-4.945	0.016	0.46	0.113	-0.37	-0.794	enh
atac_L34668	-6.643	-0.477	-0.222	0.367	-0.255	0.135	enh
atac_L34669	-6.337	-0.33	-0.017	0.322	-0.397	0.122	enh
atac_L34677	-5.437	-0.263	0.685	-0.567	0.253	0.708	enh
atac_P06115	-2.446	1.552	0.341	1.648	1.685	-0.82	enh
atac_L34680	-3.211	-0.269	-0.856	0.097	-0.321	-0.902	enh
atac_L34682	1.629	0.407	2.705	-0.033	-2.319	0.11	enh
atac_P06117	-6.927	-0.162	-0.888	0.611	-0.117	0.184	enh
atac_L34687	-5.835	-0.182	-0.336	0.426	-0.718	-0.429	enh
atac_L34688	-2.367	0.39	-1.008	-0.179	1.118	-1.127	enh
atac_L34692	-3.03	0.15	0.33	0.685	0.804	-1.011	enh
atac_L34693	-4.767	-0.09	-1.074	0.129	-0.297	0.302	enh
atac_L34696	-5.024	-1.041	-0.354	-0.264	-1.25	0.634	enh
atac_P06119	-2.049	0.151	0.309	0.582	1.895	1.958	enh
atac_L34702	-6.178	-0.4	-1.167	0.287	0.232	0.27	enh
atac_L34709	-4.907	-1.753	0.586	2.426	0.774	0.075	enh
atac_L34714	-3.069	0.919	0.034	-0.261	0.153	-0.64	enh
atac_P06121	-3.275	-1.267	1.011	1.062	0.008	0.748	enh
atac_L34741	1.105	2.38	0.186	-0.822	-0.477	-1.131	enh
atac_L34759	-3.18	-0.339	-0.066	0.231	0.572	-0.167	enh
atac_L34787	-0.463	0.586	1.499	-0.208	1.722	-1.349	enh
atac_L34806	-1.582	0.498	-1.25	-0.136	3.523	0.414	enh
atac_L34831	-2.469	-0.205	0.141	0.164	-0.759	1.999	enh
atac_L34834	-6.776	-0.17	-1.26	0.524	-0.147	0.471	enh
atac_L34835	-3.2	0.802	-0.673	-0.141	-0.171	-0.089	enh
atac_L34836	2.809	1.591	0.203	-1.573	0.463	0.915	enh
atac_L34837	-3.069	-0.174	1.336	-1.176	-0.033	1.268	enh
atac_P06127	-0.962	-1.527	-1.124	-0.261	4.115	0.344	enh
atac_L34838	2.713	-2.2	-1.078	-0.759	-0.745	2.083	enh
atac_P06129	-5.476	0.113	-1.322	0.248	0.624	-0.29	enh
atac_L34848	-4.852	-0.536	-0.039	0.231	-0.442	-0.414	enh
atac_P06130	-6.423	-0.553	-0.971	0.423	0.248	-0.137	enh
atac_L34849	-3.751	-1.458	-0.12	-0.363	-1.212	0.203	enh
atac_L34850	-5.941	-0.25	-0.649	0.156	0.369	-0.254	enh
atac_L34853	-4.135	0.044	1.601	-1.125	-0.354	1.687	enh
atac_L34854	-3.273	-0.969	2.272	3.059	-0.06	1.388	enh
atac_L34855	-2.714	-1.259	1.156	3.17	-0.69	0.269	enh
atac_P06131	-1.944	0.999	2.406	-0.317	-0.696	0.459	enh
atac_P06132	-2.759	0.483	1.103	-0.855	1.081	-0.875	enh
atac_L34858	-2.763	-0.135	0.352	0.05	0.059	-1.18	enh
atac_L34862	-3.934	-0.054	0.851	0.323	1.544	-0.955	enh
atac_L34864	-2.977	0.365	-2.052	0.81	-0.071	0.06	enh
atac_L34866	-3.146	0.379	-0.522	0.066	0.697	-1.094	enh
atac_L34868	-6.561	-0.321	-0.616	0.501	-0.228	-0.206	enh
atac_L34869	-2.357	-1.883	1.154	-0.931	-0.66	0.099	enh
atac_L34871	-1.451	0.442	0.408	-0.601	-1.813	-0.832	enh
atac_L34872	-1.466	0.192	0.244	-0.681	0.364	-0.346	enh
atac_L34873	-3.395	0.836	0.765	-1.125	-0.325	1.041	enh
atac_P06135	-5.028	0.528	-0.929	0.406	-0.061	-0.56	enh
atac_L34882	-0.666	-1.181	2.813	1.972	0.015	-0.323	enh
atac_P06136	-5.46	-0.028	-0.771	0.113	-0.379	-0.04	enh
atac_P06137	-3.467	0.216	0.098	-0.37	-1.13	-0.804	enh
atac_P06138	-5.348	-0.142	-0.45	0.317	-0.632	-0.771	enh
atac_P06141	-5.281	-0.186	0.176	0.172	-0.405	-0.729	enh
atac_L34883	-2.894	-0.245	1.822	-0.55	0.032	0.625	enh
atac_L34884	-3.559	0.019	0.881	-0.498	-0.734	-0.768	enh
atac_L34891	-2.362	-0.122	0.624	-1.043	-0.069	0.963	enh
atac_L34892	0.652	2.049	-0.128	1.468	0.346	-1.017	enh
